time,open,high,low,close
2024-05-08T21:00:00-04:00,18066.58,18076.7,18056.7,18074.45
2024-05-08T22:00:00-04:00,18074.58,18075.45,18060.95,18064.45
2024-05-08T23:00:00-04:00,18064.58,18067.58,18057.95,18059.58
2024-05-09T00:00:00-04:00,18059.45,18061.2,18049.45,18049.45
2024-05-09T01:00:00-04:00,18049.7,18055.45,18044.7,18049.45
2024-05-09T02:00:00-04:00,18049.58,18050.18,18038.8,18038.8
2024-05-09T03:00:00-04:00,18038.3,18062.05,18020.3,18026.05
2024-05-09T04:00:00-04:00,18026.68,18043.68,18022.68,18024.8
2024-05-09T05:00:00-04:00,18023.55,18030.18,18004.68,18030.05
2024-05-09T06:00:00-04:00,18030.18,18055.05,18028.55,18035.68
2024-05-09T07:00:00-04:00,18035.55,18064.43,18026.55,18057.05
2024-05-09T08:00:00-04:00,18056.68,18100.55,18041.05,18091.05
2024-05-09T09:00:00-04:00,18091.18,18110.8,18010.15,18057.53
2024-05-09T10:00:00-04:00,18058.53,18122.15,18030.15,18112.03
2024-05-09T11:00:00-04:00,18112.65,18137.53,18071.65,18079.03
