time,open,high,low,close
2026-02-15T06:00:00-05:00,70396.99,70518,70235.1,70262.7
2026-02-15T07:00:00-05:00,70262.7,70377.99,69258.99,69266.35
2026-02-15T08:00:00-05:00,69282.35,69591.5,68750,68896.47
2026-02-15T09:00:00-05:00,68902,69182.24,68800,69138
2026-02-15T10:00:00-05:00,69137.99,69222,68843.55,69067.09
2026-02-15T11:00:00-05:00,69067.08,69068,68752.98,68984.42
2026-02-15T12:00:00-05:00,68983.71,69057.95,68156.14,68597.99
2026-02-15T13:00:00-05:00,68599.8,68744.99,68308.77,68414.06
2026-02-15T14:00:00-05:00,68414.06,68515.09,68020,68244.49
2026-02-15T15:00:00-05:00,68244.48,68521.99,68082.1,68406.83
2026-02-15T16:00:00-05:00,68406.91,68918,68406.91,68804.01
2026-02-15T17:00:00-05:00,68804.01,69043.41,68752.99,68954.99
2026-02-15T18:00:00-05:00,68954.99,68968.3,68281.03,68792
2026-02-15T19:00:00-05:00,68792,69025.99,68654.8,68805.91
2026-02-15T20:00:00-05:00,68805.92,69000,68411.15,68583.25
2026-02-15T21:00:00-05:00,68583.25,68705.31,68205.02,68287.02
2026-02-15T22:00:00-05:00,68288.58,68425.91,68112.44,68386.83
2026-02-15T23:00:00-05:00,68385.48,68849.99,68376.25,68830.14
2026-02-16T00:00:00-05:00,68830.14,68863.96,68253.02,68347.27
2026-02-16T01:00:00-05:00,68347.27,68492.62,68190.08,68415.22
2026-02-16T02:00:00-05:00,68415.21,68635.99,68339.1,68549.82
2026-02-16T03:00:00-05:00,68549.82,68768,68502.65,68728
2026-02-16T04:00:00-05:00,68728,69025.99,68711.59,68963.84
2026-02-16T05:00:00-05:00,68963.83,68963.83,68664.01,68761.26
2026-02-16T06:00:00-05:00,68761.27,68884.01,68283.01,68771.82
2026-02-16T07:00:00-05:00,68771.82,69796.42,68770.41,69723.06
2026-02-16T08:00:00-05:00,69724.03,70089.99,68178.06,68369.85
2026-02-16T09:00:00-05:00,68369.84,68700,68229.09,68382.15
2026-02-16T10:00:00-05:00,68382.15,68564.99,67251.81,67502
2026-02-16T11:00:00-05:00,67504.36,67938.94,67460.65,67855.48
2026-02-16T12:00:00-05:00,67855.47,68044.7,67561.5,67907.99
2026-02-16T13:00:00-05:00,67905.99,68208.33,67793.14,67829.79
2026-02-16T14:00:00-05:00,67829.78,68098,67789.44,67880.63
2026-02-16T15:00:00-05:00,67880.62,68517.68,67790.8,68491.34
2026-02-16T16:00:00-05:00,68493.04,68894.66,68385.26,68822.87
2026-02-16T17:00:00-05:00,68819.97,68865.9,68476.24,68558.98
2026-02-16T18:00:00-05:00,68558.98,68963.26,68499.21,68858.13
2026-02-16T19:00:00-05:00,68859.55,69023.21,68664,68850
2026-02-16T20:00:00-05:00,68850,68967.29,68525.56,68579.28
2026-02-16T21:00:00-05:00,68579.28,69199.51,68341.05,68804.13
2026-02-16T22:00:00-05:00,68804.13,68825.67,68426.48,68432.65
2026-02-16T23:00:00-05:00,68432.64,68668.23,68232.79,68440.69
2026-02-17T00:00:00-05:00,68440.69,68474.55,67850.01,68206.9
2026-02-17T01:00:00-05:00,68206.9,68487.09,68195.28,68369.93
2026-02-17T02:00:00-05:00,68369.92,68444.89,68100.02,68357.51
2026-02-17T03:00:00-05:00,68356.01,68445,68087.78,68132.73
2026-02-17T04:00:00-05:00,68132.74,68269.01,67937.78,68085.67
2026-02-17T05:00:00-05:00,68085.67,68153.11,67654.09,67799.89
2026-02-17T06:00:00-05:00,67799.89,67894,67638.75,67808.3
2026-02-17T07:00:00-05:00,67808.3,68266.54,67781.73,67884.57
2026-02-17T08:00:00-05:00,67884.57,68319.8,67690.47,68086.87
2026-02-17T09:00:00-05:00,68086.87,68300,66675,66826.77
2026-02-17T10:00:00-05:00,66831.13,67384.82,66569.58,67362.33
2026-02-17T11:00:00-05:00,67355.41,68119.98,67287.69,67491.56
2026-02-17T12:00:00-05:00,67491.56,67682,66832.01,67200.93
2026-02-17T13:00:00-05:00,67200.91,68191.2,67075.24,68054.92
2026-02-17T14:00:00-05:00,68058.89,68206.9,67687.95,67755.7
2026-02-17T15:00:00-05:00,67756.22,67885.72,67440.41,67712.49
2026-02-17T16:00:00-05:00,67707.23,67894.31,67490.11,67639.04
2026-02-17T17:00:00-05:00,67639.04,67749.99,67450.01,67491.91
2026-02-17T18:00:00-05:00,67491.9,67599.9,67343.86,67466.7
2026-02-17T19:00:00-05:00,67466.7,67592.68,67246.25,67264.52
2026-02-17T20:00:00-05:00,67264.52,67337.54,66835.98,67132.01
2026-02-17T21:00:00-05:00,67132.01,67389.11,67109.67,67296
2026-02-17T22:00:00-05:00,67296,67676,67289.06,67586.4
2026-02-17T23:00:00-05:00,67586.41,67863.58,67463.55,67788.11
2026-02-18T00:00:00-05:00,67788.11,67903.34,67549.92,67605.71
2026-02-18T01:00:00-05:00,67605.71,67943.94,67573.8,67808.78
2026-02-18T02:00:00-05:00,67808.78,68184.67,67657.83,68081.41
2026-02-18T03:00:00-05:00,68081.41,68438.84,68030.29,68089.99
2026-02-18T04:00:00-05:00,68089.99,68240.52,67968.62,68117.59
2026-02-18T05:00:00-05:00,68117.59,68144.99,67691.41,67762.34
2026-02-18T06:00:00-05:00,67762.48,67764.83,67042.87,67334.9
2026-02-18T07:00:00-05:00,67337.99,67653.59,67309.91,67430.02
2026-02-18T08:00:00-05:00,67430.02,67570.29,67022,67215.05
2026-02-18T09:00:00-05:00,67215.05,67338.6,66666,67183.19
2026-02-18T10:00:00-05:00,67184.41,68333.93,67149.06,67663.28
2026-02-18T11:00:00-05:00,67663.66,67677.09,66952.62,67101.18
2026-02-18T12:00:00-05:00,67105.38,67457.3,67010,67160.31
2026-02-18T13:00:00-05:00,67157.38,67201.26,66155.11,66316.26
2026-02-18T14:00:00-05:00,66314.98,66590.93,65812.57,66135.94
2026-02-18T15:00:00-05:00,66137.51,66516.12,66098.68,66221.41
2026-02-18T16:00:00-05:00,66226.46,66466.71,66052.51,66301.56
2026-02-18T17:00:00-05:00,66301.56,66440.93,66193.51,66361.5
2026-02-18T18:00:00-05:00,66361.49,66465,66230.83,66419.79
2026-02-18T19:00:00-05:00,66419.78,66568.76,66300.43,66405.98
2026-02-18T20:00:00-05:00,66405.98,66846.92,66403.74,66835.99
2026-02-18T21:00:00-05:00,66835.98,66930.87,66600.01,66803.82
2026-02-18T22:00:00-05:00,66803.82,66962.01,66687.01,66944.99
2026-02-18T23:00:00-05:00,66944.98,67037.28,66726,66763.29
2026-02-19T00:00:00-05:00,66764.77,66858,66643.62,66839.8
2026-02-19T01:00:00-05:00,66834.01,67266,66831.01,67118.96
2026-02-19T02:00:00-05:00,67118.96,67288.22,66999,67171.96
2026-02-19T03:00:00-05:00,67171.95,67171.95,66754.32,66928.99
2026-02-19T04:00:00-05:00,66930,67157.48,66720.07,66805.76
2026-02-19T05:00:00-05:00,66805.62,66927.98,66702.2,66804
2026-02-19T06:00:00-05:00,66800.44,66900,66426.01,66457.45
2026-02-19T07:00:00-05:00,66457.44,66653.53,66286.23,66482.37
2026-02-19T08:00:00-05:00,66482.36,66528.26,65727.34,65878.37
2026-02-19T09:00:00-05:00,65876.88,66651.51,65604.63,66397.57
2026-02-19T10:00:00-05:00,66397.57,66734.93,65938.1,66367.99
2026-02-19T11:00:00-05:00,66367.98,66492.8,65850,66262.15
2026-02-19T12:00:00-05:00,66262.15,67034.91,66142.03,66334.39
2026-02-19T13:00:00-05:00,66334.39,67045.75,66202.52,67002.85
2026-02-19T14:00:00-05:00,67005.61,67179.95,66669.18,67025.61
2026-02-19T15:00:00-05:00,67025.6,67161.05,66801.11,67125.14
2026-02-19T16:00:00-05:00,67126.1,67147,66868.83,66900.26
2026-02-19T17:00:00-05:00,66900.25,66974.77,66613.89,66880.59
2026-02-19T18:00:00-05:00,66878.01,66996.59,66781.59,66972.5
2026-02-19T19:00:00-05:00,66972.49,67478.38,66910.35,67195.96
